28.45	3904	24.5C	9.3
28.50	3908	24.5C	9.3
28.55	3932	24.6C	9.3
28.60	3909	24.6C	9.3
28.65	3907	24.5C	9.3
28.70	3864	24.5C	9.3
28.75	3830	24.5C	9.3
28.80	3831	24.6C	9.3
28.85	3844	24.5C	9.3
28.90	3845	24.6C	9.3
28.95	3840	24.6C	9.3
29.00	3836	24.5C	9.3
29.05	3834	24.6C	9.3
29.10	3837	24.6C	9.3
29.15	3845	24.6C	9.3
29.20	3857	24.6C	9.3
29.25	3864	24.6C	9.3
29.30	3862	24.6C	9.3
29.35	3865	24.5C	9.3
29.40	3865	24.6C	9.3
29.45	3867	24.5C	9.3
29.50	3864	24.6C	9.3
29.55	3858	24.6C	9.3
29.60	3849	24.6C	9.3
29.65	3837	24.5C	9.3
29.70	3817	24.5C	9.3
29.75	3796	24.6C	9.3
29.80	3784	24.6C	9.3
29.85	3789	24.6C	9.3
29.90	3801	24.6C	9.3
29.95	3811	24.5C	9.3
30.00	3816	24.5C	9.3
30.05	3813	24.6C	9.3
30.10	3806	24.6C	9.3
30.15	3802	24.6C	9.3
30.20	3793	24.5C	9.3
30.25	3784	24.6C	9.3
30.30	3774	24.6C	9.3
30.35	3769	24.5C	9.3
30.40	3761	24.5C	9.3
30.45	3758	24.5C	9.3
30.50	3756	24.5C	9.3
30.55	3759	24.6C	9.3
30.60	3769	24.5C	9.3
30.65	3779	24.6C	9.3
30.70	3786	24.5C	9.3
30.75	3794	24.6C	9.3
30.80	3790	24.6C	9.3
30.85	3783	24.5C	9.3
30.90	3772	24.6C	9.3
30.95	3761	24.6C	9.3
31.00	3754	24.6C	9.3
31.05	3750	24.5C	9.3
31.10	3746	24.5C	9.3
31.15	3743	24.6C	9.3
31.20	3739	24.5C	9.3
31.25	3734	24.5C	9.3
31.30	3727	24.6C	9.3
31.35	3723	24.6C	9.3
31.40	3722	24.5C	9.3
31.45	3721	24.5C	9.3
31.50	3720	24.6C	9.3
31.55	3715	24.6C	9.3
31.60	3711	24.5C	9.3
31.65	3707	24.6C	9.3
31.70	3704	24.5C	9.3
31.75	3702	24.6C	9.3
31.80	3699	24.6C	9.3
31.85	3701	24.5C	9.3
31.90	3701	24.5C	9.3
31.95	3702	24.6C	9.3
32.00	3705	24.5C	9.3
32.05	3709	24.6C	9.3
32.10	3715	24.6C	9.3
32.15	3726	24.5C	9.3
32.20	3728	24.6C	9.3
32.25	3727	24.6C	9.3
32.30	3726	24.5C	9.3
32.35	3725	24.6C	9.3
32.40	3720	24.6C	9.3
32.45	3714	24.5C	9.3
32.50	3714	24.5C	9.3
32.55	3711	24.6C	9.3
32.60	3709	24.6C	9.3
32.65	3706	24.6C	9.3
32.70	3704	24.6C	9.3
32.75	3700	24.6C	9.3
32.80	3675	24.6C	9.3
32.85	3653	24.6C	9.3
32.90	3644	24.6C	9.3
32.95	3655	24.6C	9.3
33.00	3668	24.6C	9.3
33.05	3676	24.6C	9.3
33.10	3678	24.6C	9.3
33.15	3674	24.6C	9.3
33.20	3668	24.6C	9.3
33.25	3656	24.6C	9.3
33.30	3646	24.6C	9.3
33.35	3636	24.6C	9.3
33.40	3636	24.6C	9.3
33.45	3652	24.5C	9.3
33.50	3671	24.6C	9.3
33.55	3675	24.6C	9.3
33.60	3662	24.6C	9.3
33.65	3653	24.6C	9.3
33.70	3652	24.6C	9.3
33.75	3648	24.5C	9.3
33.80	3648	24.6C	9.3
33.85	3645	24.6C	9.3
33.90	3641	24.6C	9.3
33.95	3638	24.5C	9.3
34.00	3633	24.6C	9.3
34.05	3636	24.5C	9.3
34.10	3634	24.5C	9.3
34.15	3623	24.6C	9.3
34.20	3610	24.5C	9.3
34.25	3607	24.5C	9.3
34.30	3609	24.6C	9.3
34.35	3617	24.5C	9.3
34.40	3620	24.6C	9.3
34.45	3618	24.6C	9.3
34.50	3623	24.6C	9.3
34.55	3624	24.5C	9.3
34.60	3618	24.5C	9.3
34.65	3609	24.5C	9.3
34.70	3600	24.6C	9.3
34.75	3588	24.6C	9.3
34.80	3576	24.5C	9.3
34.85	3569	24.5C	9.3
34.90	3567	24.6C	9.3
34.95	3572	24.5C	9.3
